id,name,seg_words
1067047,上海市宝山区仁和医院,上海市 宝山区 仁和
1067067,上海交通大学医学院附属第三人民医院,上海 交通 大学 医学院 第三 人民
1067081,上海东方医院吉安医院,上海 东方 吉安
1067085,上海一康康复医院,上海 一康 康复
1067087,上体伤骨科医院,上体 伤骨科
1067097,三河市儿童医院,三河市 儿童
1067107,三台县北坝医院,三台县 北坝
1067525,齐都医院,齐都
1067579,黑龙省农垦北安管理局中心医院,黑龙省 农垦 北安 管理局 中心
1067593,黑龙江省国济中西医结合医院,黑龙江省 国济 中西医 结合
1067601,黑龙江省农垦牡丹江管理局中心医院,黑龙江省 农垦 牡丹江 管理局 中心
1068151,驻马店电力医院,驻马店 电力
1068309,北京首儿窦店儿童医院,北京 首儿 窦店 儿童
1068385,佛山市顺德区北滘医院,佛山市 顺德区 北滘
1068433,鞍山都市丽人医院,鞍山 都市 丽人
1068513,青神县康达骨科医院,青神县 康达 骨科
1068635,青岛新视界眼科医院,青岛 新视界 眼科
1068665,青岛市市南区人民医院,青岛市 市南区 人民
1068737,都江堰市青城山景区医院,都江堰市 青城 山景区
1068791,霍城县中医医院,霍城县 中医
1068839,雅安市红十字医院,雅安市 红十字
1068957,陕西糖尿病医院,陕西 糖尿病
1069025,陕西省体育医院,陕西省 体育
1069075,陕西中医药大学第二附属医院,陕西 中医药 大学 第二
1069091,陕汽集团职工医院,陕汽 集团 职工
1069281,阳江市江华医院,阳江市 江华
1069413,阜南县第三人民医院,阜南县 第三 人民
1069441,闽侯上街东方医院,闽侯 上街 东方
1069495,长葛市东城医院,长葛市 东城
1069599,长沙市黑石渡医院,长沙市 黑石渡
1069659,长沙市仁康医院,长沙市 仁康
1069703,长沙中研皮肤病医院,长沙 中研 皮肤病
1069705,湖南长沙中研白癜风医院,湖南 长沙 中研 白癜风
1069761,长春市生修堂中医院,长春市 生修堂 中医院
1069781,长春天伦不孕不育医院,长春 天伦不孕 不育
1069915,镇江市第一人民医院新区分院,镇江市 第一 人民 新区
1070357,金华邦尔正骨医院,金华邦尔 正骨
1070371,金华中大医院,金华 中大
1070413,重庆金英医院,重庆 金英
1070499,重庆江北黄泥磅医院,重庆 江北 黄泥磅
1070575,重庆市第四人民医院武隆分院,重庆市 第四 人民 武隆
1070611,重庆市涪陵区和美妇产医院,重庆市 涪陵区 美妇产
1070621,重庆市沙坪坝区西永社区医院,重庆市 沙坪坝区 西永 社区
1070675,重庆市开县康桥医院,重庆市 开县 康桥
1070691,重庆市大渡口区红岭医院,重庆市 大渡口区 红岭
1070849,重庆国宾妇产科医院,重庆 国宾 妇产科
1070901,重庆医科大学附属二院万家燕医院,重庆 医科 大学 二院 万家燕
1070955,重庆三博长安医院,重庆 三博 长安
1070973,重医附属二院学府医院,重医 二院 学府
1071095,鄂尔多斯市蒙医医院,鄂尔多斯市 蒙医
1071097,鄂尔多斯市广厦医院,鄂尔多斯市 广厦
1071171,郯城县新益民医院,郯城县 新益民
1071245,郑煤(集团)总医院新郑医院,郑煤 ( 集团 ) 总医院 新郑
1071277,郑州视光眼科医院,郑州 视光 眼科
1071287,郑州第四棉纺厂职工医院,郑州 第四 棉纺厂 职工
1071301,郑州爱尔眼科医院,郑州 爱尔眼科
1071311,郑州希福中医肿瘤医院,郑州 希福 中医 肿瘤
1071315,郑州市陇海医院,郑州市 陇海
1071327,郑州市第十一人民医院龙子湖医院,郑州市 第十一 人民 龙子湖
1071385,郑州大学附属郑州中心医院豫欣医院,郑州 大学 郑州 中心 豫欣
1071525,邳州福泽医院,邳州 福泽
1071745,通辽职业学院附属医院,通辽 职业
1071853,连江中山医院,连江 中山
1071875,连云港市眼科医院,连云港市 眼科
1071907,运汽集团职工医院,运汽 集团 职工
1071983,迁安华仁骨科医院,迁安 华仁 骨科
1071997,达州陆军医院,达州 陆军
1071999,达州职业技术学院附属医院,达州 职业 技术
1072073,辽宁省沈阳市苏家屯区中西医结合医院,辽宁省 沈阳市 苏家屯区 中西医 结合
1072095,辽宁省中医药大学附属医院沈本医院,辽宁省 中医药 大学 沈本
1072113,辽宁中医药大学附属第一医院,辽宁 中医药 大学 第一
1072129,辰溪康复医院,辰溪 康复
1072395,贵阳白云友爱医院,贵阳 白云友 爱医院
1072837,解放军第518医院,解放军 第518
1073125,西藏错那县人民医院,西藏 错那县 人民
1073127,西藏那曲地区人民医院,西藏 那曲 地区 人民
1073225,西山明兴中西医结合骨科医院,西山 明兴 中西医 结合 骨科
1073235,西安高一生医疗美容医院,西安 高一生 医疗 美容
1073259,西安莲湖达安医院,西安 莲湖达 安医院
1073265,西安莲湖华中医院,西安 莲湖华 中医院
1073339,西安市闫良区人民医院,西安市 闫良区 人民
1073415,西安医学院第一附属医院沣东医院,西安 医学院 第一 沣东
1073419,西安医博肛肠医院,西安 医博 肛肠
1073533,西北二棉集团有限公司职工医院,西北 二棉 集团 职工
1073597,襄汾县仁爱医院,襄汾县 仁爱
1073613,襄州区中医医院,襄州区 中医
1073965,营山协合医院,营山 协合
1073967,营口经济技术开发区第二人民医院,营口 经济技术开发区 第二 人民
1074073,莱钢总厂(集团)医院,莱钢 总厂 ( 集团 )
1074079,莱西市市立医院,莱西市 市立
1074257,茶陵190康复医院,茶陵 190康复
1074347,苏州瑞盛康复医院,苏州 瑞盛 康复
1074385,苏州大学附属第一人民医院广慈分院,苏州 大学 第一 人民 广慈
1074393,苏州口腔医院,苏州 口腔
1074781,肇庆市第一人民医院-北岭分院,肇庆市 第一 人民 -北岭
1074795,肃宁县西柴医院,肃宁县 西柴
1074799,同济医院,同济
1074831,李台中心医院,李台 中心
1075039,绵竹市精神病医院,绵竹市 精神病
1075267,简阳市川空医院,简阳市 川空
1075601,长乐博爱医院,长乐 博爱
1075671,福建省中医药大学附属第三人民医院,福建省 中医药 大学 第三 人民
1075823,福州中徳骨科医院,福州 中徳骨科
1075945,祁东县第五人民医院,祁东县 第五 人民
1076199,石家庄市中石化建医院,石家庄 市中石化 建医院
1076261,睢宁经济开发区医院,睢宁 经济 开发区
1076283,睢县康复医院,睢县 康复
1076513,益阳市骨科医院,益阳市 骨科
1076647,白河县第二人民医院,白河县 第二 人民
1076877,甘肃省华富医疗康复疗养院,甘肃省 华富 医疗 康复疗 养院
1077471,焦煤集团中央医院,焦煤 集团 中央
1077479,焦作荣康骨科医院,焦作 荣康 骨科
1077487,焦作煤业(集团)有限责任公司五官医院,焦作 煤业 ( 集团 ) 有限责任公司 五官
1077563,烟台光明眼科医院,烟台 光明 眼科
1077593,灵丘县惠民医院,灵丘县 惠民
1077599,灯塔市中医医院,灯塔市 中医
1077685,潮安县佳华医院,潮安县 佳华
1077705,潢川县第二人民医院,潢川县 第二 人民
1077719,潜江市精神病医院,潜江市 精神病
1077763,潍坊山水水泥有限公司职工医院,潍坊 山水 水泥 职工
1077859,滨海县新港医院,滨海县 新港
1077861,滨海新仁慈医院,滨海 新仁慈
1077869,滨海县中医院,滨海县 中医院
1077877,滨惠精神专科医院,滨惠 精神
1077917,滕州市中医医院,滕州市 中医
1078045,湘潭爱尔眼科医院,湘潭 爱尔眼科
1078085,湘乡市东山医院,湘乡市 东山
1078209,湖南省怀化市通道县第二人民医院,湖南省 怀化市 通道县 第二 人民
1078217,湖南省常德市西湖区人民医院,湖南省 常德市 西湖区 人民
1078253,益阳市人民医院,益阳市 人民
1078293,湖南怀化济民医院,湖南 怀化 济民
1078347,鄂州市第五医院,鄂州市 第五
1078529,渭南脊柱康复医院,渭南 脊柱 康复
1078693,渠县同仁医院,渠县 同仁
1078703,渝武医院,渝武
1078861,深圳龙华新区中心医院,深圳 龙华 新区 中心
1078923,深圳市龙岗区第三人民医院,深圳市 龙岗区 第三 人民
1079135,淮安市口腔医院,淮安市 口腔
1079243,淄博市广电医院,淄博市 广电
1079341,海谊医院,海谊
1079547,海伦市人民医院,海伦市 人民
1079587,浦江县天仙骨伤科医院,浦江县 天仙骨 伤科
1079589,浦江县第二医院,浦江县 第二
1079653,浙江金华广福医院,浙江 金华 广福
1079749,浙江省杭州市建德市康复医院,浙江省 杭州市 建德市 康复
1080113,济南天伦不孕不育医院,济南 天伦不孕 不育
1080137,济南中医白癜风医院,济南 中医 白癜风
1080303,洋河集团职工医院,洋河 集团 职工
1080627,天津市河西区兴和医院,天津市 河西区 兴和
1080629,天津河西区东方医院,天津 河西区 东方
1080655,河津市圣济医院,河津市 圣济
1080799,河南省永城市中心医院,河南省 永城市 中心
1080939,河南新乡新华医院,河南 新乡 新华
1081009,河北省邢台市桥西区66220医院,河北省 邢台市 桥西区 66220
1081029,河北省磁县医院,河北省 磁县
1081051,河北省望都县医院,河北省 望都县
1081197,沭阳县协和医院,沭阳县 协和
1081671,玉山县光明医院,玉山县 光明
1081737,苏州市中医医院,苏州市 中医
1081773,海安立发医院,海安 立发
1081867,江苏省南通市海门市第五人民医院,江苏省 南通市 海门市 第五 人民
1081875,江苏省人民医院钟山康复分院,江苏省 人民 钟山 康复
1081931,江苏省响水县中医院,江苏省 响水县 中医院
1081983,江机医院,江机
1082071,江东区东柳医院,江东区 东柳
1082073,汝阳光明医院,汝阳 光明
1082085,汝州向阳医院,汝州 向阳
1082093,汕尾手外科医院,汕尾手 外科
1082123,汕头市金砂中医院,汕头市 金砂 中医院
1082269,永煤集团总医院,永煤 集团 总医院
1082309,永康眼科医院,永康 眼科
1082315,永康市瑞金医院,永康市 瑞金
1082341,永州市皮肤病医院,永州市 皮肤病
1082415,永善惠仁医院,永善 惠仁
1082491,民航上海医院,民航 上海
1082563,武陟复明眼科医院,武陟 复明 眼科
1082651,8691部队医院,8691 部队
1082653,武穴市红十字会医院,武穴市 红十字会
1082711,武汉江夏华山医院,武汉江 夏华山
1082715,武汉民生耳鼻喉医院,武汉民 生耳鼻喉
1082719,武汉普仁江岸医院,武汉 普仁 江岸
1082723,武汉方泰医院,武汉 方泰
1082777,武汉市济和医院,武汉 市济
1082795,武汉市汉纸医院,武汉市 汉纸
1082799,武汉市民馨妇科医院,武汉 市民 馨妇科
1082873,武汉唐人生生医院,武汉 唐人生生
1083117,榆林高新医院,榆林 高新医院
1083127,榆林皮肤病医院,榆林 皮肤病
1083159,楚雄医药高等专科学校校医院,楚雄 医药 高等 专科学 校校
1083365,桂阳县泰康医院,桂阳县 泰康
1083531,柳州矿建医院,柳州 矿建
1083593,柏乡县中医院,柏乡县 中医院
1083623,枣庄市台儿庄区张山子镇医院,枣庄市 台儿 庄区 张山子镇
1083739,杭州萧山经济技术开发区医院,杭州 萧山 经济技术开发区
1083857,杭州市京都医院,杭州市 京都
1083887,杭州大承医院,杭州 大承
1084221,朝重医院,朝重
1084267,朔州市现代医院,朔州市 现代
1084273,朔州市人民医院,朔州市 人民
1084441,普格县人民医院,普格县 人民
1084635,易县朝阳医院,易县 朝阳
1084771,昆明市第一人民医院星耀医院,昆明市 第一 人民 星耀
1084829,军海脑科医院,军海 脑科
1084855,昆山淀山湖人民医院,昆山 淀山湖 人民
1084929,日照中德骨科医院,日照 中德骨科
1084957,无锡明慈心血管医院,无锡明 慈心 血管
1084995,无锡市天一医院,无锡市 天一医院
1085125,上海新视界东区眼科医院,上海 新视界 眼科
1085165,新疆阿瓦提县乌鲁却勒镇医院,新疆 阿瓦提县 乌鲁却勒镇
1085197,新疆维吾尔自治区生产建设兵团医院,新疆 维吾尔 自治区 生产 建设 兵团
1085199,新疆维吾尔自治区哈密地区维吾尔医院,新疆 维吾尔 自治区 哈密 地区 维吾尔
1085211,新疆生产建设兵团奎屯中医院,新疆 生产 建设 兵团 奎屯 中医院
1085273,新疆喀什兵团农三师五十一团医院,新疆 喀什兵团 农三师 五十一团
1085321,新疆兵团第六师103团医院,新疆 兵团 第六师 103团
1085323,新疆兵团第二师三十六团医院,新疆 兵团 第二师 三十六团
1085325,新疆兵团第一师十三团职工医院,新疆 兵团 第一 师十三团 职工
1085331,新疆兵团农四师六十三团医院,新疆 兵团 农四师 六十三团
1085333,新疆兵团农四师七十九团医院,新疆 兵团 农四师 七十九团
1085335,新疆兵团农四师七十三团医院,新疆 兵团 农四师 七十三团
1085337,新疆兵团农十师一八八团医院,新疆 兵团 农十师 一八八团
1085339,新疆兵团农六师土墩子农场医院,新疆 兵团 农六师 土墩子 农场
1085341,新疆兵团农六师一零一团医院,新疆 兵团 农六师 一零一团
1085363,新疆伊犁兵团农四师六十二团医院,新疆 伊犁兵团 农四师 六十二团
1085615,新华农场医院,新华 农场
1085673,新会司前人民医院,新会 司前 人民
1086087,成都高新海尔森医院,成都 高新海尔森
1086089,成都高新民爱医院,成都 高新民爱
1086105,成都锦江大观医院,成都 锦江 大观
1086145,成都民生福音耳鼻喉专科医院,成都 民生福音耳 鼻喉
1086501,惠城区小金口人民医院,惠城区 小金口 人民
1086533,惠安县惠光眼科医院,惠安县 惠光 眼科
1086679,怀化安贞医院,怀化 安贞
1086699,忻府区中医院,忻府区 中医院
1086977,徐州医学院第二附属医院,徐州 医学院 第二
1086985,徐州东方人民医院,徐州 东方 人民
1087013,彭水县阳光医院,彭水县 阳光
1087193,张家港市锦丰镇人民医院,张家港市 锦丰镇 人民
1087205,张家港兆丰医院,张家港 兆丰
1087261,张北济民医院,张北济民
1087293,开远市解化医院,开远市 解化
1087443,延长县翠屏山医院,延长县 翠屏山
1087765,广西科技大学第一附属医院,广西 科技 大学 第一
1087895,广西中医药大学第一附属医院仁爱分院,广西 中医药 大学 第一 仁爱
1088037,广州振华骨伤医院,广州 振华 骨伤
1088051,广州市越秀区黄花岗医院,广州市 越秀区 黄花岗
1088067,广州市荔湾区第三人民医院,广州市 荔湾区 第三 人民
1088103,广州白云山医院,广州 白云山
